trial_id,dataset,image_path,question_text,correct_answer_text,think_aloud,stimuli_image_path
14494,DocVQA-Infographics,images/trial_14494.png,"The part of the brain called ""Reaction"" is marked in which of the color- pink, yellow, violet, green?",yellow,False,stimuli/DocVQA/Infographics/infographicsvqa_images/20484.jpeg
14495,ChartQA,images/trial_14495.png,What season was the Vancouver Canucks franchise in?,2005/06,False,stimuli/ChartQA/train/png/multi_col_1395.png
14496,VisualGenome,images/trial_14496.png,Who is sitting at the farthest table?,A little girl.,False,stimuli/VisualGenome/images/2368369.jpg
14497,CLEVR,images/trial_14497.png,There is a large shiny object that is both behind the purple sphere and left of the big cylinder; what is its color?,brown,False,stimuli/CLEVR/images/CLEVR_val_004132.png
14498,VisualGenome,images/trial_14498.png,What has yellow cording on it?,"A large package, covered in brown paper.",False,stimuli/VisualGenome/images/2376479.jpg
14499,DocVQA-SinglePage,images/trial_14499.png,What is the company name specified in the header of the document?,CIGFIL LTD,False,stimuli/DocVQA/SinglePage/spdocvqa_images/hmvj0223_30.png
14500,DocVQA-SinglePage,images/trial_14500.png,what is the fare amount?,25.59,False,stimuli/DocVQA/SinglePage/spdocvqa_images/rkdv0228_13.png
14501,VisualGenome,images/trial_14501.png,What is next to the toilet?,The tub.,False,stimuli/VisualGenome/images/2325245.jpg
14502,ChartQA,images/trial_14502.png,What is the rate of civilians killed by police in Canada?,9.8,False,stimuli/ChartQA/train/png/two_col_745.png
14503,DocVQA-Infographics,images/trial_14503.png,what is the benefit of 1 extra year of girl education,can earn 20% more as an adult,False,stimuli/DocVQA/Infographics/infographicsvqa_images/45576.jpeg
14504,VisualGenome,images/trial_14504.png,What color is the man's shirt?,White.,False,stimuli/VisualGenome/images/2342423.jpg
14505,CLEVR,images/trial_14505.png,Does the matte cylinder that is to the left of the gray object have the same size as the metallic object that is right of the purple cylinder?,no,False,stimuli/CLEVR/images/CLEVR_val_002401.png
14506,GQA,images/trial_14506.png,Are there people or women in this photograph?,yes,False,stimuli/GQA/images/2328901.jpg
14507,VisualGenome,images/trial_14507.png,What is the wall made of?,Bricks.,False,stimuli/VisualGenome/images/2315924.jpg
14508,DocVQA-SinglePage,images/trial_14508.png,Vicky had a consultation with which surgeon?,ORTHOPAEDIC SURGEON,False,stimuli/DocVQA/SinglePage/spdocvqa_images/kkxn0226_5.png
14509,GQA,images/trial_14509.png,Does the ground have green color?,no,False,stimuli/GQA/images/2395097.jpg
14510,VisualGenome,images/trial_14510.png,What color boots are the women wearing?,Black.,False,stimuli/VisualGenome/images/2376501.jpg
14511,VisualGenome,images/trial_14511.png,Where are the clocks?,In front of the building.,False,stimuli/VisualGenome/images/2357843.jpg
14512,VisualGenome,images/trial_14512.png,What is the pizza in?,A pizza box.,False,stimuli/VisualGenome/images/2327942.jpg
14513,VisualGenome,images/trial_14513.png,What color is her shirt?,Pink.,False,stimuli/VisualGenome/images/2370083.jpg
14514,VisualGenome,images/trial_14514.png,What do the majority of the people have on their heads?,Hats.,False,stimuli/VisualGenome/images/2340741.jpg
14515,VisualGenome,images/trial_14515.png,What is dark orange?,The tennis court.,False,stimuli/VisualGenome/images/2369366.jpg
14516,GQA,images/trial_14516.png,What kind of furniture is wooden?,table,False,stimuli/GQA/images/2379627.jpg
14517,CLEVR,images/trial_14517.png,What material is the small object that is behind the brown object?,metal,False,stimuli/CLEVR/images/CLEVR_val_011408.png
14518,DocVQA-SinglePage,images/trial_14518.png,What is the new remote supervisor ID given in the form?,148294,False,stimuli/DocVQA/SinglePage/spdocvqa_images/lfgn0226_46.png
14519,VisualGenome,images/trial_14519.png,How are the birds moving?,They are running.,False,stimuli/VisualGenome/images/2359702.jpg
14520,VisualGenome,images/trial_14520.png,Where was this photo taken?,In a harbor.,False,stimuli/VisualGenome/images/2353507.jpg
14521,CLEVR,images/trial_14521.png,How many things are either tiny things in front of the big green matte object or matte spheres?,5,False,stimuli/CLEVR/images/CLEVR_val_000044.png
14522,VisualGenome,images/trial_14522.png,What colors are the stripes on the front of the train?,Red and white.,False,stimuli/VisualGenome/images/2317135.jpg
14523,VisualGenome,images/trial_14523.png,How is the person?,In motion.,False,stimuli/VisualGenome/images/2327721.jpg
14524,CLEVR,images/trial_14524.png,Is the big thing the same shape as the small blue thing?,no,False,stimuli/CLEVR/images/CLEVR_val_003948.png
14525,ChartQA,images/trial_14525.png,What was the average head value of one hog or pig in the United States in 2015?,96,False,stimuli/ChartQA/train/png/two_col_21384.png
14526,VisualGenome,images/trial_14526.png,What military branch are they in?,Navy.,False,stimuli/VisualGenome/images/2323319.jpg
14527,VisualGenome,images/trial_14527.png,Where is the door?,In the corner.,False,stimuli/VisualGenome/images/2355105.jpg
14528,VisualGenome,images/trial_14528.png,How many balls are there?,One.,False,stimuli/VisualGenome/images/2355847.jpg
14529,CLEVR,images/trial_14529.png,Is the color of the tiny cylinder the same as the large cylinder?,yes,False,stimuli/CLEVR/images/CLEVR_val_014453.png
14530,VisualGenome,images/trial_14530.png,When was the pic taken?,During the day.,False,stimuli/VisualGenome/images/2357919.jpg
14531,DocVQA-SinglePage,images/trial_14531.png,What is the title?,Equity holding promoters,False,stimuli/DocVQA/SinglePage/spdocvqa_images/fsgj0223_56.png
14532,GQA,images/trial_14532.png,Is this cow to the left of a horse?,no,False,stimuli/GQA/images/2393496.jpg
14533,VisualGenome,images/trial_14533.png,What is on the sails?,Skull and crossbones.,False,stimuli/VisualGenome/images/2358250.jpg
14534,VisualGenome,images/trial_14534.png,Who is wearing blue?,The men.,False,stimuli/VisualGenome/images/2364012.jpg
14535,VisualGenome,images/trial_14535.png,What color is the sand?,Brown.,False,stimuli/VisualGenome/images/2316511.jpg
14536,ChartQA,images/trial_14536.png,What was eBay's gross merchandise volume in the most recent fiscal year?,100,False,stimuli/ChartQA/train/png/two_col_3076.png
14537,VisualGenome,images/trial_14537.png,What is behind the trees?,Grassy fields.,False,stimuli/VisualGenome/images/2362231.jpg
14538,CLEVR,images/trial_14538.png,What is the brown ball that is to the right of the green shiny object that is in front of the small green cylinder made of?,metal,False,stimuli/CLEVR/images/CLEVR_val_013078.png
14539,VisualGenome,images/trial_14539.png,Where are buttons?,On blue shirts.,False,stimuli/VisualGenome/images/2363822.jpg
14540,CLEVR,images/trial_14540.png,How big is the matte ball?,small,False,stimuli/CLEVR/images/CLEVR_val_000354.png
14541,VisualGenome,images/trial_14541.png,What color is the bus?,White.,False,stimuli/VisualGenome/images/2326373.jpg
14542,CLEVR,images/trial_14542.png,There is a big object that is the same shape as the small green thing; what material is it?,rubber,False,stimuli/CLEVR/images/CLEVR_val_007506.png
14543,ChartQA,images/trial_14543.png,What was the total number of participants in billiards/pool in 2013?,34.55,False,stimuli/ChartQA/train/png/two_col_5065.png
14544,VisualGenome,images/trial_14544.png,What is in front of the rail?,A lamp.,False,stimuli/VisualGenome/images/2345541.jpg
14545,VisualGenome,images/trial_14545.png,What is on the front of the bicycle?,A basket.,False,stimuli/VisualGenome/images/2336482.jpg
14546,GQA,images/trial_14546.png,Are there fences or cars?,no,False,stimuli/GQA/images/2798.jpg
14547,ChartQA,images/trial_14547.png,Who is the career steals leader of the Houston Rockets?,Hakeem Olajuwon,False,stimuli/ChartQA/train/png/two_col_63630.png
14548,VisualGenome,images/trial_14548.png,Where is the person riding the bike?,On the street.,False,stimuli/VisualGenome/images/2363415.jpg
14549,VisualGenome,images/trial_14549.png,What color is the sky?,Blue.,False,stimuli/VisualGenome/images/2317897.jpg
14550,ChartQA,images/trial_14550.png,What was the EBITDA margin of Reliance Jio at the end of fiscal year 2019?,42.7,False,stimuli/ChartQA/train/png/two_col_62616.png
14551,DocVQA-SinglePage,images/trial_14551.png,how many t-shirt will be provided for the weekend?,One,False,stimuli/DocVQA/SinglePage/spdocvqa_images/lylh0077_2.png
14552,VisualGenome,images/trial_14552.png,How many horses on the field?,Two.,False,stimuli/VisualGenome/images/2327922.jpg
14553,VisualGenome,images/trial_14553.png,How is the weather?,Cold and snowing.,False,stimuli/VisualGenome/images/2346199.jpg
14554,VisualGenome,images/trial_14554.png,What is the man holding?,A phone.,False,stimuli/VisualGenome/images/2371995.jpg
14555,VisualGenome,images/trial_14555.png,Where is the water tower?,Behind the brick building.,False,stimuli/VisualGenome/images/2362693.jpg
14556,VisualGenome,images/trial_14556.png,What is the color of the bird's beak?,Black.,False,stimuli/VisualGenome/images/2353704.jpg
14557,DocVQA-SinglePage,images/trial_14557.png,what is the invoice number ?,229594,False,stimuli/DocVQA/SinglePage/spdocvqa_images/hqhx0227_3.png
14558,VisualGenome,images/trial_14558.png,What room is this?,Bathroom.,False,stimuli/VisualGenome/images/2320869.jpg
14559,VisualGenome,images/trial_14559.png,Where is this scene taking place?,Tennis court.,False,stimuli/VisualGenome/images/2333178.jpg
14560,CLEVR,images/trial_14560.png,Are there any small red objects of the same shape as the purple thing?,no,False,stimuli/CLEVR/images/CLEVR_val_006279.png
14561,ChartQA,images/trial_14561.png,What was the youth unemployment rate in Senegal in 2020?,8.61,False,stimuli/ChartQA/train/png/two_col_42150.png
14562,VisualGenome,images/trial_14562.png,Why are the people by the buses?,Waiting to load.,False,stimuli/VisualGenome/images/2317525.jpg
14563,VisualGenome,images/trial_14563.png,How are the boats moving?,Sails.,False,stimuli/VisualGenome/images/2316094.jpg
14564,VisualGenome,images/trial_14564.png,What is in front of the class?,Projector screen.,False,stimuli/VisualGenome/images/2374311.jpg
14565,GQA,images/trial_14565.png,Are there any scooters or cash registers?,no,False,stimuli/GQA/images/2330144.jpg
14566,ChartQA,images/trial_14566.png,What was Etsy's revenue in the previous quarter?,451.48,False,stimuli/ChartQA/train/png/two_col_3277.png
14567,DocVQA-Infographics,images/trial_14567.png,When is senior day,Nov. 17,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30025.jpeg
14568,VisualGenome,images/trial_14568.png,What color is the nose of the plane?,White.,False,stimuli/VisualGenome/images/2374058.jpg
14569,VisualGenome,images/trial_14569.png,What is the bike riding on?,The road.,False,stimuli/VisualGenome/images/2333482.jpg
14570,GQA,images/trial_14570.png,Are there any planes or cars?,no,False,stimuli/GQA/images/2410742.jpg
14571,VisualGenome,images/trial_14571.png,When is this?,Daytime.,False,stimuli/VisualGenome/images/2354260.jpg
14572,DocVQA-SinglePage,images/trial_14572.png,To whom is this letter addressed?,Alan D. Mackenzie,False,stimuli/DocVQA/SinglePage/spdocvqa_images/gnjf0226_1.png
14573,VisualGenome,images/trial_14573.png,How many people are shown?,1.,False,stimuli/VisualGenome/images/2347098.jpg
14574,VisualGenome,images/trial_14574.png,Where are the people?,At a shopping center.,False,stimuli/VisualGenome/images/2370007.jpg
14575,CLEVR,images/trial_14575.png,What number of rubber objects are either large purple objects or yellow things?,0,False,stimuli/CLEVR/images/CLEVR_val_006893.png
14576,ChartQA,images/trial_14576.png,What was the gross output of pharmaceutical preparation manufacturing in 2016?,217516,False,stimuli/ChartQA/train/png/two_col_42280.png
14577,CLEVR,images/trial_14577.png,The large thing that is on the left side of the large green rubber object is what color?,cyan,False,stimuli/CLEVR/images/CLEVR_val_003671.png
14578,GQA,images/trial_14578.png,Are there any cars or buses?,no,False,stimuli/GQA/images/2416387.jpg
14579,ScienceQA,images/trial_14579.png,Identify the question that Devon and Jason's experiment can best answer.,Does Devon's snowboard slide down a hill in less time when it has a layer of wax or when it does not have a layer of wax?,False,stimuli/ScienceQA/images/train/1204/image.png
14580,DocVQA-Infographics,images/trial_14580.png,How many features of System 2 Thinking are listed?,6,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30531.jpeg
14581,GQA,images/trial_14581.png,Do you see cars there?,no,False,stimuli/GQA/images/2334652.jpg
14582,VisualGenome,images/trial_14582.png,Where is this location?,Ski slopes.,False,stimuli/VisualGenome/images/2349053.jpg
14583,VisualGenome,images/trial_14583.png,What object is folded on the couch?,A blanket.,False,stimuli/VisualGenome/images/2375167.jpg
14584,ChartQA,images/trial_14584.png,What was the global net sales of the H&M Group in fiscal year 2020?,20159.43,False,stimuli/ChartQA/train/png/two_col_1679.png
14585,ChartQA,images/trial_14585.png,How many Facebook followers did the New Orleans Saints football team have in February 2021?,3.98,False,stimuli/ChartQA/train/png/multi_col_60604.png
14586,ChartQA,images/trial_14586.png,Where was the 2018 FIFA World Cup held?,Russia,False,stimuli/ChartQA/train/png/two_col_104469.png
14587,VisualGenome,images/trial_14587.png,What color is the stuffed bear?,White.,False,stimuli/VisualGenome/images/2342710.jpg
14588,VisualGenome,images/trial_14588.png,How many people are walking around?,0.,False,stimuli/VisualGenome/images/2322927.jpg
14589,GQA,images/trial_14589.png,Are there either any benches or briefcases that are brown?,yes,False,stimuli/GQA/images/2403579.jpg
14590,ChartQA,images/trial_14590.png,What was the average number of tweets on Twitter in the previous month?,120.4,False,stimuli/ChartQA/train/png/two_col_43939.png
14591,VisualGenome,images/trial_14591.png,Where is this scene taking place?,Bathroom.,False,stimuli/VisualGenome/images/2337999.jpg
14592,VisualGenome,images/trial_14592.png,What is the color of the grass?,Light brown.,False,stimuli/VisualGenome/images/2334121.jpg
14593,VisualGenome,images/trial_14593.png,How many people are in the picture?,One.,False,stimuli/VisualGenome/images/2341872.jpg
14594,VisualGenome,images/trial_14594.png,What is the woman hair color?,Red.,False,stimuli/VisualGenome/images/2373512.jpg
14595,VisualGenome,images/trial_14595.png,What are the people sitting on?,Grass.,False,stimuli/VisualGenome/images/2365030.jpg
14596,VisualGenome,images/trial_14596.png,What is number of birds?,Two.,False,stimuli/VisualGenome/images/2359866.jpg
14597,VisualGenome,images/trial_14597.png,What is in the sky?,Clouds.,False,stimuli/VisualGenome/images/2373466.jpg
14598,VisualGenome,images/trial_14598.png,What color are the tents in the picture?,"Red/white, beige, blue, and green.",False,stimuli/VisualGenome/images/2340258.jpg
14599,VisualGenome,images/trial_14599.png,What is behind the kites?,Water.,False,stimuli/VisualGenome/images/2373296.jpg
14600,DocVQA-SinglePage,images/trial_14600.png,What is the title of the document?,Annual Finance Standalone,False,stimuli/DocVQA/SinglePage/spdocvqa_images/ftgj0223_3.png
14601,ChartQA,images/trial_14601.png,What social network did 47 percent of respondents use to recommend local businesses?,Facebook,False,stimuli/ChartQA/train/png/two_col_61103.png
14602,CLEVR,images/trial_14602.png,How many small purple cylinders are in front of the brown object?,0,False,stimuli/CLEVR/images/CLEVR_val_008205.png
14603,VisualGenome,images/trial_14603.png,What is in the man's hand?,Tennis racket.,False,stimuli/VisualGenome/images/2363422.jpg
14604,ScienceQA,images/trial_14604.png,Will these magnets attract or repel each other?,repel,False,stimuli/ScienceQA/images/train/4629/image.png
14605,VisualGenome,images/trial_14605.png,Where is the kiosk?,Behind the clock.,False,stimuli/VisualGenome/images/2376783.jpg
14606,VisualGenome,images/trial_14606.png,How many signs are there?,Two.,False,stimuli/VisualGenome/images/2356043.jpg
14607,VisualGenome,images/trial_14607.png,What shape are the sinks?,Oval.,False,stimuli/VisualGenome/images/2376076.jpg
14608,VisualGenome,images/trial_14608.png,What is green?,Grass.,False,stimuli/VisualGenome/images/2346453.jpg
14609,VisualGenome,images/trial_14609.png,When will the sky get dark?,After the sun goes down.,False,stimuli/VisualGenome/images/2354552.jpg
14610,VisualGenome,images/trial_14610.png,What are the cabinets made out of?,Wood.,False,stimuli/VisualGenome/images/2327602.jpg
14611,VisualGenome,images/trial_14611.png,Who has curly dark hair?,The man.,False,stimuli/VisualGenome/images/2360799.jpg
14612,GQA,images/trial_14612.png,Are there bird houses in the photograph?,no,False,stimuli/GQA/images/2367895.jpg
14613,CLEVR,images/trial_14613.png,Are the red thing and the cylinder made of the same material?,yes,False,stimuli/CLEVR/images/CLEVR_val_007452.png
14614,VisualGenome,images/trial_14614.png,What is the color of the fork?,Silver.,False,stimuli/VisualGenome/images/2357311.jpg
14615,GQA,images/trial_14615.png,Which kind of furniture is to the right of the toilet?,cabinet,False,stimuli/GQA/images/2347431.jpg
14616,ChartQA,images/trial_14616.png,How many inmates died in federal prisons in Canada in the fiscal year of 2018?,55,False,stimuli/ChartQA/train/png/multi_col_100871.png
14617,VisualGenome,images/trial_14617.png,When is this?,Afternoon.,False,stimuli/VisualGenome/images/2315818.jpg
14618,DocVQA-SinglePage,images/trial_14618.png,What is the Urgent/Immediate Action Commercial of Connecticut?,8,False,stimuli/DocVQA/SinglePage/spdocvqa_images/kqbn0226_7.png
14619,CLEVR,images/trial_14619.png,Is there anything else that has the same color as the big metallic ball?,yes,False,stimuli/CLEVR/images/CLEVR_val_008421.png
14620,CLEVR,images/trial_14620.png,What number of objects are big red objects that are to the right of the big cyan object or large metal things that are on the left side of the large matte thing?,3,False,stimuli/CLEVR/images/CLEVR_val_007926.png
14621,CLEVR,images/trial_14621.png,Are there any gray matte objects that have the same shape as the small purple metallic object?,yes,False,stimuli/CLEVR/images/CLEVR_val_007959.png
14622,VisualGenome,images/trial_14622.png,What is to the right of the right above the trees?,A bridge.,False,stimuli/VisualGenome/images/2376582.jpg
14623,VisualGenome,images/trial_14623.png,What is the boat doing?,Resting.,False,stimuli/VisualGenome/images/2357229.jpg
14624,DocVQA-SinglePage,images/trial_14624.png,in which city is State of California Department of Public Health it ?,berkeley,False,stimuli/DocVQA/SinglePage/spdocvqa_images/xjdg0227_6.png
14625,VisualGenome,images/trial_14625.png,How many people are carrying a bag?,2.,False,stimuli/VisualGenome/images/2365861.jpg
14626,VisualGenome,images/trial_14626.png,What color is the grass?,Green.,False,stimuli/VisualGenome/images/2345409.jpg
14627,VisualGenome,images/trial_14627.png,When was this?,Daytime.,False,stimuli/VisualGenome/images/2325631.jpg
14628,VisualGenome,images/trial_14628.png,What color are the top of the trash cans?,Green.,False,stimuli/VisualGenome/images/2322341.jpg
14629,ChartQA,images/trial_14629.png,How much of the total non-life premiums written in Belgium were written by brokers in 2016?,61.1,False,stimuli/ChartQA/train/png/multi_col_100206.png
14630,VisualGenome,images/trial_14630.png,What object is large and brown?,The vase.,False,stimuli/VisualGenome/images/2369868.jpg
14631,VisualGenome,images/trial_14631.png,When is scene taking place?,Early morning.,False,stimuli/VisualGenome/images/2343208.jpg
14632,CLEVR,images/trial_14632.png,There is a cylinder in front of the small cyan cylinder; what is its color?,blue,False,stimuli/CLEVR/images/CLEVR_val_005397.png
14633,DocVQA-SinglePage,images/trial_14633.png,What is the title of the document?,How to Achieve the correct cup position,False,stimuli/DocVQA/SinglePage/spdocvqa_images/qkxn0226_4.png
14634,VisualGenome,images/trial_14634.png,What is along the right side of street?,Trees.,False,stimuli/VisualGenome/images/2333948.jpg
14635,VisualGenome,images/trial_14635.png,What arm is holding pole?,Right.,False,stimuli/VisualGenome/images/2365178.jpg
14636,VisualGenome,images/trial_14636.png,Where is this picture taken?,Beach.,False,stimuli/VisualGenome/images/2322353.jpg
14637,VisualGenome,images/trial_14637.png,What are the men wearing on their faces?,Protective glasses.,False,stimuli/VisualGenome/images/2349118.jpg
14638,VisualGenome,images/trial_14638.png,What kind of pants is the man wearing?,Khakis.,False,stimuli/VisualGenome/images/2336192.jpg
14639,VisualGenome,images/trial_14639.png,When was this photo taken?,Daytime.,False,stimuli/VisualGenome/images/2346064.jpg
14640,ChartQA,images/trial_14640.png,How many tourists came to India from Bangladesh in 2019?,2.58,False,stimuli/ChartQA/train/png/two_col_1733.png
14641,GQA,images/trial_14641.png,Are there any red crowns?,yes,False,stimuli/GQA/images/2416226.jpg
14642,CLEVR,images/trial_14642.png,Are there more small purple metallic cubes on the left side of the big yellow metallic object than large metallic blocks that are behind the green shiny block?,no,False,stimuli/CLEVR/images/CLEVR_val_008573.png
14643,CLEVR,images/trial_14643.png,Is the shape of the gray object the same as the small red object that is behind the metal block?,yes,False,stimuli/CLEVR/images/CLEVR_val_013944.png
14644,CLEVR,images/trial_14644.png,There is a object that is on the left side of the small brown shiny thing; what is its color?,red,False,stimuli/CLEVR/images/CLEVR_val_002613.png
14645,VisualGenome,images/trial_14645.png,Why will the curtains be closed?,Privacy.,False,stimuli/VisualGenome/images/2343593.jpg
14646,DocVQA-Infographics,images/trial_14646.png,What is the percentage of average mobile users in the age group of 25-34 in Australia in Dec 2010?,24%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/30179.jpeg
14647,DocVQA-Infographics,images/trial_14647.png,what can be included to encourage self-management in patients?,self-glucose testing,False,stimuli/DocVQA/Infographics/infographicsvqa_images/10500.jpeg
14648,VisualGenome,images/trial_14648.png,Who is in the picture?,A young boy.,False,stimuli/VisualGenome/images/2319437.jpg
14649,ScienceQA,images/trial_14649.png,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,The magnetic force is weaker in Pair 1.,False,stimuli/ScienceQA/images/train/16037/image.png
14650,VisualGenome,images/trial_14650.png,How many rearview mirrors are there?,1.,False,stimuli/VisualGenome/images/2370938.jpg
14651,DocVQA-SinglePage,images/trial_14651.png,what is the name of airlines?,delta air lines - 006,False,stimuli/DocVQA/SinglePage/spdocvqa_images/rkdv0228_6.png
14652,VisualGenome,images/trial_14652.png,How is the photo?,Clear.,False,stimuli/VisualGenome/images/2337091.jpg
14653,ChartQA,images/trial_14653.png,How many enterprises manufactured perfumes and toilet preparations in Latvia in 2015?,49,False,stimuli/ChartQA/train/png/two_col_82926.png
14654,VisualGenome,images/trial_14654.png,Where is the dog?,The basket.,False,stimuli/VisualGenome/images/2347813.jpg
14655,CLEVR,images/trial_14655.png,There is a small metallic cylinder; what number of tiny yellow rubber things are in front of it?,0,False,stimuli/CLEVR/images/CLEVR_val_009439.png
14656,VisualGenome,images/trial_14656.png,Where is this at?,Skatepark.,False,stimuli/VisualGenome/images/2372013.jpg
14657,CLEVR,images/trial_14657.png,There is a large shiny cube; what number of brown matte blocks are in front of it?,1,False,stimuli/CLEVR/images/CLEVR_val_004056.png
14658,DocVQA-Infographics,images/trial_14658.png,The Telephone was invented in which year?,1876,False,stimuli/DocVQA/Infographics/infographicsvqa_images/43652.jpeg
14659,VisualGenome,images/trial_14659.png,How many different animals are in this picture?,2.,False,stimuli/VisualGenome/images/2322550.jpg
14660,ChartQA,images/trial_14660.png,What was the sales per average Victoria's Secret store in the United States in 2020?,2789,False,stimuli/ChartQA/train/png/multi_col_60483.png
14661,GQA,images/trial_14661.png,Do you see any airplanes there that are silver?,no,False,stimuli/GQA/images/2318378.jpg
14662,VisualGenome,images/trial_14662.png,Where are most of the pillows?,The sofa.,False,stimuli/VisualGenome/images/2360798.jpg
14663,DocVQA-SinglePage,images/trial_14663.png,What is the designation of Clyde?,ASSOCIATE DIRECTOR,False,stimuli/DocVQA/SinglePage/spdocvqa_images/tqvc0228_2.png
14664,VisualGenome,images/trial_14664.png,What is around the man?,Water.,False,stimuli/VisualGenome/images/2362342.jpg
14665,CLEVR,images/trial_14665.png,What material is the brown cylinder that is the same size as the cyan shiny thing?,rubber,False,stimuli/CLEVR/images/CLEVR_val_008138.png
14666,VisualGenome,images/trial_14666.png,What is at the bottom of the picture?,A signature.,False,stimuli/VisualGenome/images/2337745.jpg
14667,CLEVR,images/trial_14667.png,There is a large green rubber object; are there any big green balls on the right side of it?,no,False,stimuli/CLEVR/images/CLEVR_val_013094.png
14668,DocVQA-SinglePage,images/trial_14668.png,what is the tagline of Heights Travel Service Inc. in quotations below?,your travel agent,False,stimuli/DocVQA/SinglePage/spdocvqa_images/mmkp0227_6.png
14669,DocVQA-SinglePage,images/trial_14669.png,What  is written inside the logo given at left bottom corner of the page?,ASTA,False,stimuli/DocVQA/SinglePage/spdocvqa_images/ssdg0227_1.png
14670,VisualGenome,images/trial_14670.png,How many cowboy hats are in the picture?,Three.,False,stimuli/VisualGenome/images/2319411.jpg
14671,VisualGenome,images/trial_14671.png,Who took the picture?,A customer.,False,stimuli/VisualGenome/images/2366586.jpg
14672,ChartQA,images/trial_14672.png,What was the domestic demand of hydrogen peroxide in South Korea in 2019?,339514,False,stimuli/ChartQA/train/png/two_col_103188.png
14673,VisualGenome,images/trial_14673.png,Where is this picture taken?,On the street.,False,stimuli/VisualGenome/images/498061.jpg
14674,DocVQA-SinglePage,images/trial_14674.png,What is the Total?,"45,444.81",False,stimuli/DocVQA/SinglePage/spdocvqa_images/qjgn0226_57.png
14675,CLEVR,images/trial_14675.png,There is a purple object that is made of the same material as the small green cylinder; what shape is it?,cube,False,stimuli/CLEVR/images/CLEVR_val_008682.png
14676,VisualGenome,images/trial_14676.png,What color is the vase?,Black.,False,stimuli/VisualGenome/images/2357130.jpg
14677,CLEVR,images/trial_14677.png,There is a tiny cube on the right side of the cyan object; is there a big cyan rubber thing that is behind it?,no,False,stimuli/CLEVR/images/CLEVR_val_009910.png
14678,VisualGenome,images/trial_14678.png,What is on the man's eyes?,Sunglasses.,False,stimuli/VisualGenome/images/2373887.jpg
14679,DocVQA-SinglePage,images/trial_14679.png,Where was the event 'NUTRITION '81 held?,"PALM SPRINGS, CALIFORNIA",False,stimuli/DocVQA/SinglePage/spdocvqa_images/prfv0228_1.png
14680,CLEVR,images/trial_14680.png,How many other objects are the same shape as the small green metallic object?,4,False,stimuli/CLEVR/images/CLEVR_val_008743.png
14681,VisualGenome,images/trial_14681.png,What is over the envelope?,Squares.,False,stimuli/VisualGenome/images/2368564.jpg
14682,DocVQA-SinglePage,images/trial_14682.png,What is the fullform of NSDA?,National Soft Drink Association,False,stimuli/DocVQA/SinglePage/spdocvqa_images/qqvf0227_4.png
14683,ChartQA,images/trial_14683.png,How many alternative fuel cars were sold in Switzerland in 2019?,40714,False,stimuli/ChartQA/train/png/two_col_103002.png
14684,GQA,images/trial_14684.png,Are there any cars?,no,False,stimuli/GQA/images/2329715.jpg
14685,DocVQA-Infographics,images/trial_14685.png,What percentage of employers allow employees to communicate about the company on social media?,68%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/31572.jpeg
14686,DocVQA-Infographics,images/trial_14686.png,what is the total casualties of the battle of Antietam and the battle of Spotsylvania taken together?,53533,False,stimuli/DocVQA/Infographics/infographicsvqa_images/39988.jpeg
14687,VisualGenome,images/trial_14687.png,Where is this scene?,RaILWAY.,False,stimuli/VisualGenome/images/2342628.jpg
14688,VisualGenome,images/trial_14688.png,How many windows are in the photo?,Two.,False,stimuli/VisualGenome/images/2342917.jpg
14689,CLEVR,images/trial_14689.png,The metallic block that is the same size as the metallic ball is what color?,purple,False,stimuli/CLEVR/images/CLEVR_val_011750.png
14690,DocVQA-Infographics,images/trial_14690.png,What percentage of people between 25 and 44 dies due to Carbon Monoxide?,31%,False,stimuli/DocVQA/Infographics/infographicsvqa_images/44944.jpeg
14691,ChartQA,images/trial_14691.png,What country did 7 percent of travel agents say their clients chose to honeymoon in in 2014?,Europe,False,stimuli/ChartQA/train/png/two_col_102376.png
14692,VisualGenome,images/trial_14692.png,What number is the bus?,193.,False,stimuli/VisualGenome/images/2347902.jpg
14693,VisualGenome,images/trial_14693.png,What woman is wearing all white?,The woman on the right.,False,stimuli/VisualGenome/images/2371616.jpg
14694,ChartQA,images/trial_14694.png,What percentage of revenues did BASF's Agricultural Solutions segment generate in 2020?,27,False,stimuli/ChartQA/train/png/multi_col_21116.png
14695,VisualGenome,images/trial_14695.png,How many people are walking away?,Two.,False,stimuli/VisualGenome/images/2331803.jpg
14696,VisualGenome,images/trial_14696.png,What kind of pants is this person wearing?,Blue jeans.,False,stimuli/VisualGenome/images/2333768.jpg
14697,ChartQA,images/trial_14697.png,What percentage of UK shoppers are single dwellers?,27,False,stimuli/ChartQA/train/png/two_col_101679.png
14698,GQA,images/trial_14698.png,Do you see helmets in this picture?,no,False,stimuli/GQA/images/2331144.jpg
14699,CLEVR,images/trial_14699.png,Are there any gray metallic things in front of the tiny yellow metal object?,no,False,stimuli/CLEVR/images/CLEVR_val_000892.png
14700,VisualGenome,images/trial_14700.png,What is the name of the street?,Powell.,False,stimuli/VisualGenome/images/2316107.jpg
